sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,jailtime
Male,31,African-American,0,0,0,7,M,1,1
Male,22,African-American,0,0,0,2,F,0,171
Male,22,Caucasian,0,0,0,1,F,1,1
Male,28,African-American,0,0,0,8,F,1,3
Male,42,Other,0,0,0,1,F,0,2
Male,20,African-American,0,0,0,0,F,1,1
Male,29,Caucasian,0,0,0,0,M,1,5
Female,41,Caucasian,0,0,0,0,M,0,1
Male,29,African-American,0,0,0,8,F,0,88
Male,58,African-American,0,0,0,21,M,1,59
Male,22,African-American,0,0,0,3,F,0,106
Male,48,Hispanic,0,0,0,1,M,1,1
Male,37,Caucasian,0,0,0,0,F,0,0
Male,57,African-American,0,0,0,1,F,1,26
Male,27,Caucasian,0,0,0,3,M,0,0
Male,26,African-American,0,0,0,3,F,0,33
Male,24,Caucasian,0,1,1,3,F,1,0
Male,33,Caucasian,0,0,0,0,F,0,1
Male,28,Caucasian,0,0,0,1,F,0,2
Male,29,African-American,0,0,0,2,F,0,1
Female,24,African-American,0,0,0,3,F,1,1
Male,24,Caucasian,0,0,0,0,M,0,1
Male,19,Caucasian,0,0,1,1,F,1,32
Male,36,Caucasian,0,0,0,2,M,0,1
Male,33,Other,0,0,0,0,F,0,1
Female,24,Caucasian,0,0,0,0,F,0,0
Male,32,Caucasian,0,0,0,0,M,0,0
Male,34,Caucasian,0,0,0,0,M,0,0
Male,31,African-American,0,0,0,1,F,0,2
Male,24,African-American,0,0,0,4,F,0,1
Male,25,Hispanic,0,0,0,2,F,1,1
Male,20,African-American,1,0,1,1,F,1,1
Male,22,African-American,0,0,0,1,F,0,0
Male,28,Hispanic,0,0,0,2,M,1,1
Male,24,African-American,0,0,0,1,M,1,2
Male,61,Caucasian,0,0,0,4,F,0,2
Male,34,Caucasian,0,0,0,9,F,0,189
Female,27,Caucasian,0,0,0,1,F,0,14
Female,50,African-American,0,0,0,3,F,0,0
Male,30,African-American,0,0,0,1,M,0,4
Male,38,African-American,0,0,0,5,F,0,1
Male,24,Caucasian,0,0,0,0,M,0,1
Male,27,African-American,1,0,0,2,F,0,2
Male,34,Caucasian,0,0,0,0,M,0,0
Male,45,African-American,0,0,0,16,F,0,65
Female,46,African-American,0,0,0,2,F,1,10
Male,41,Caucasian,0,0,0,0,M,1,4
Male,20,Other,0,0,1,0,F,1,22
Male,27,African-American,0,0,0,13,M,1,1
Female,51,African-American,0,0,0,16,F,0,66
Male,26,African-American,0,0,0,1,M,1,13
Male,29,African-American,0,0,0,3,F,1,1
Male,52,Caucasian,0,0,0,6,F,1,2
Male,28,Caucasian,0,0,0,1,F,1,4
Female,34,Native American,0,0,0,4,F,1,97
Male,55,African-American,0,0,0,5,F,1,119
Male,46,Caucasian,0,0,0,2,M,0,6
Male,59,Caucasian,0,0,0,0,M,0,0
Male,26,African-American,1,1,0,10,F,1,1
Male,28,African-American,0,0,0,5,F,0,1
Male,63,Caucasian,0,0,0,2,F,0,3
Male,42,African-American,0,0,0,0,F,0,1
Male,21,African-American,0,0,0,1,F,0,1
Male,57,African-American,0,0,0,2,F,0,1
Male,23,African-American,1,2,2,6,F,1,1
Male,54,African-American,0,0,0,28,F,1,6
Male,35,African-American,0,0,1,8,F,1,10
Male,42,Caucasian,0,0,0,1,F,0,1
Female,24,African-American,1,0,0,6,F,1,26
Male,54,African-American,0,0,0,2,M,0,1
Male,58,African-American,0,0,0,12,M,1,4
Male,40,Hispanic,0,0,0,1,M,0,1
Male,23,Caucasian,0,0,1,1,M,1,0
Male,35,African-American,0,0,0,1,M,0,1
Male,53,African-American,0,0,0,17,F,0,199
Male,20,African-American,0,0,0,1,F,1,2
Male,24,African-American,0,0,0,1,F,0,1
Male,51,Caucasian,0,0,0,0,F,0,35
Male,24,Hispanic,0,0,0,0,F,0,1
Male,37,Caucasian,0,0,0,3,F,0,7
Female,46,African-American,0,0,0,0,F,0,2
Male,47,Caucasian,0,0,0,3,F,0,1
Male,34,Caucasian,0,0,0,4,F,1,1
Male,56,Caucasian,0,0,0,0,F,0,1
Male,34,Hispanic,0,0,0,4,F,1,32
Male,59,Caucasian,0,0,0,1,F,1,0
Male,35,Asian,0,0,0,0,F,0,101
Male,58,Hispanic,0,0,0,1,F,0,10
Male,29,Hispanic,0,0,0,2,M,0,1
Female,53,Caucasian,0,0,0,1,M,0,23
Male,35,African-American,0,0,0,0,F,0,7
Male,29,Caucasian,0,0,0,1,F,0,37
Male,30,African-American,0,0,0,4,M,0,1
Female,24,Caucasian,0,0,1,6,F,1,3
Male,21,Caucasian,0,0,4,2,M,1,9
Male,50,Asian,0,0,0,5,F,1,11
Male,33,Caucasian,0,0,0,0,F,0,0
Male,26,African-American,0,0,0,1,F,0,1
Male,49,African-American,2,0,1,18,F,0,275
Female,30,Caucasian,0,0,0,0,M,0,1
Male,37,Caucasian,0,0,0,5,F,0,29
Female,60,Caucasian,0,0,0,5,M,0,0
Male,29,Caucasian,0,0,0,6,F,1,18
Male,55,Hispanic,0,0,0,0,F,0,1
Male,29,Caucasian,0,0,0,0,M,1,1
Male,54,African-American,0,0,0,0,M,0,1
Male,29,African-American,0,0,0,4,F,1,8
Male,29,African-American,0,0,0,12,F,0,1
Female,59,Caucasian,0,0,0,0,M,0,1
Male,38,African-American,0,0,0,0,F,0,1
Female,22,Hispanic,0,0,0,2,F,1,19
Male,27,Caucasian,0,0,0,1,M,0,137
Male,29,African-American,0,0,0,4,F,1,26
Male,27,Caucasian,0,0,0,1,M,1,1
Male,26,Hispanic,0,0,0,7,F,1,1
Male,52,Hispanic,0,0,0,20,F,0,28
Male,66,African-American,0,0,0,33,F,1,14
Male,22,African-American,0,0,0,0,F,0,1
Male,27,Caucasian,0,0,0,2,F,0,0
Male,51,Caucasian,0,0,0,1,M,0,1
Male,35,Caucasian,0,0,0,1,F,0,74
Male,71,Caucasian,0,0,0,2,M,0,5
Male,36,African-American,0,0,0,0,M,0,1
Male,52,Caucasian,0,0,0,4,M,0,1
Male,39,Caucasian,0,0,0,4,F,0,7
Male,30,Caucasian,0,0,0,1,F,0,1
Female,35,African-American,0,0,0,12,M,0,0
Male,25,African-American,2,0,1,2,F,0,108
Male,48,Other,0,0,0,12,F,0,1
Male,55,African-American,0,0,0,1,F,0,136
Female,62,Hispanic,0,0,0,0,F,0,1
Female,34,Caucasian,0,0,0,4,F,0,20
Female,26,African-American,0,0,0,0,M,0,1
Female,48,Caucasian,0,0,0,0,M,0,1
Male,30,Hispanic,0,0,0,7,M,0,38
Male,28,Other,0,0,0,2,M,0,2
Male,33,African-American,0,0,0,2,M,0,0
Female,34,African-American,0,0,0,6,F,0,52
Female,22,African-American,0,0,0,1,F,0,19
Male,25,Other,0,0,0,0,M,0,0
Male,59,African-American,0,0,0,10,F,1,127
Male,29,African-American,0,0,0,5,F,1,2
Male,42,Other,0,0,0,0,M,0,0
Male,24,Caucasian,0,0,0,0,F,0,1
Male,58,Caucasian,0,0,0,0,F,0,1
Male,48,Caucasian,0,0,0,1,F,1,129
Female,54,Caucasian,0,0,0,2,F,0,1
Male,55,African-American,0,0,0,0,M,1,45
Male,30,African-American,0,0,1,0,M,0,2
Male,24,Caucasian,0,0,0,3,F,0,1
Male,52,African-American,0,0,0,4,M,0,1
Male,20,African-American,0,0,0,0,F,1,0
Male,25,Caucasian,0,0,0,4,F,1,5
Male,24,Caucasian,0,0,0,0,F,0,15
Male,23,Caucasian,0,0,0,0,M,0,1
Male,27,Caucasian,0,1,3,6,F,1,1
Male,53,African-American,0,0,0,1,F,0,0
Male,25,African-American,0,1,0,1,M,1,1
Female,29,Other,0,0,0,0,F,0,1
Male,31,African-American,0,0,0,0,F,0,0
Male,25,African-American,0,1,0,6,F,1,4
Male,32,Caucasian,0,0,0,1,F,1,1
Male,21,Caucasian,0,0,0,0,F,1,0
Male,45,Caucasian,0,0,0,10,F,0,11
Male,37,Other,0,0,0,1,F,0,5
Male,25,Caucasian,0,0,0,0,F,0,0
Male,21,African-American,0,0,0,0,M,0,0
Male,32,Hispanic,1,1,0,20,F,0,1
Male,35,African-American,0,0,0,0,F,0,2
Male,34,Caucasian,1,0,0,28,F,0,86
Male,42,African-American,0,0,0,14,F,1,2
Male,24,Caucasian,0,0,1,9,M,1,10
Female,26,Caucasian,0,0,0,1,F,0,1
Male,35,African-American,0,0,0,6,M,0,70
Female,26,Caucasian,0,0,0,0,F,0,33
Male,22,Caucasian,1,0,4,6,F,1,62
Male,21,Hispanic,0,0,0,0,F,1,1
Male,47,Caucasian,0,0,0,1,M,0,0
Male,71,Caucasian,0,0,0,0,M,0,1
Female,21,African-American,0,0,0,0,M,0,1
Male,68,Caucasian,0,0,0,0,M,0,1
Male,27,African-American,0,0,0,5,F,1,1
Male,43,Hispanic,0,0,0,2,M,1,4
Male,46,Caucasian,0,0,0,2,F,1,1
Male,44,African-American,0,0,0,1,M,0,0
Female,39,Caucasian,0,0,0,0,F,0,1
Male,23,Caucasian,0,0,0,2,F,0,1
Male,42,African-American,0,0,0,8,F,0,2
Male,58,African-American,0,0,0,6,F,0,144
Male,24,African-American,0,0,0,0,M,0,1
Male,49,African-American,0,0,0,15,F,0,107
Male,26,African-American,0,0,1,3,F,1,2
Female,48,Other,0,0,0,0,F,0,17
Male,39,African-American,0,0,0,3,F,1,3
Male,21,African-American,0,2,0,3,F,1,0
Male,63,Caucasian,0,0,0,1,M,0,6
Male,22,African-American,0,1,0,3,F,1,8
Male,50,African-American,0,0,0,3,M,0,1
Male,38,African-American,0,0,0,0,F,0,10
Male,41,Caucasian,0,0,0,1,F,0,6
Male,28,African-American,8,0,1,16,F,1,1
Female,30,African-American,0,0,0,0,M,0,1
Male,23,African-American,0,0,0,1,F,0,0
Male,21,Caucasian,0,0,0,0,F,0,1
Male,25,Caucasian,0,0,0,2,F,1,12
Male,53,Caucasian,0,0,0,2,M,0,1
Male,40,Caucasian,0,0,0,5,F,0,0
Male,24,Hispanic,0,0,0,8,F,0,0
Female,23,Caucasian,0,0,1,3,M,0,35
Male,27,African-American,0,0,0,5,M,1,64
Female,37,African-American,0,0,0,0,F,0,1
Male,44,Caucasian,0,0,0,11,M,0,180
Female,35,African-American,0,0,0,6,F,1,1
Male,42,Caucasian,0,0,0,0,M,0,0
Male,38,African-American,0,0,0,15,F,1,0
Male,26,Hispanic,0,0,0,4,F,0,0
Female,25,African-American,0,0,0,0,M,0,1
Male,34,Caucasian,0,0,0,0,M,0,1
Male,22,African-American,1,0,0,2,F,0,1
Male,64,Hispanic,0,0,0,1,F,0,8
Female,49,Caucasian,0,0,0,2,M,1,0
Male,50,Caucasian,0,0,0,5,F,1,1
Male,28,Caucasian,0,0,0,8,F,1,31
Male,66,Caucasian,0,0,0,0,M,1,1
Female,46,Caucasian,0,0,0,0,M,0,1
Male,30,African-American,0,0,1,5,F,1,1
Female,22,Caucasian,0,0,0,0,M,0,0
Male,23,Caucasian,0,0,0,1,M,0,10
Male,30,Other,0,0,0,0,M,1,1
Male,24,African-American,1,0,0,10,F,1,17
Male,53,Caucasian,0,0,0,0,F,0,415
Male,31,Hispanic,0,0,0,0,M,0,1
Male,31,Other,0,0,0,1,F,0,1
Female,31,Caucasian,0,0,0,0,F,0,5
Male,21,African-American,4,0,0,4,F,1,118
Male,28,African-American,0,0,0,4,F,1,52
Male,25,African-American,0,0,0,0,M,1,1
Female,21,Caucasian,0,0,0,0,F,0,2
Male,27,African-American,0,0,0,0,M,0,1
Male,48,Caucasian,0,0,0,3,F,1,2
Male,20,Hispanic,0,0,0,0,M,1,1
Male,32,Hispanic,0,0,0,1,F,0,0
Female,24,Caucasian,0,0,1,0,F,0,1
Male,22,African-American,0,0,0,1,F,0,78
Female,24,Caucasian,0,0,0,0,M,0,1
Male,20,African-American,1,0,0,1,F,0,1
Male,26,African-American,0,0,0,1,F,0,55
Female,48,Hispanic,0,0,0,0,M,0,0
Male,26,Asian,0,0,0,0,M,0,0
Male,31,African-American,0,0,0,3,M,1,20
Male,27,African-American,0,0,0,3,M,1,6
Male,59,African-American,0,0,0,17,F,1,58
Male,40,African-American,0,0,0,0,F,0,1
Male,22,African-American,0,0,0,11,F,1,0
Female,38,African-American,0,0,0,1,F,0,1
Male,36,Hispanic,0,0,0,1,M,1,40
Male,50,Other,0,0,0,4,M,0,1
Male,30,African-American,0,0,0,1,M,0,1
Male,27,Caucasian,0,0,0,6,F,1,34
Female,59,Caucasian,0,0,0,0,M,0,0
Male,37,Caucasian,0,0,0,2,M,0,1
Male,28,African-American,0,0,0,5,M,1,1
Male,38,Caucasian,0,0,0,0,F,0,0
Female,33,Caucasian,0,0,0,0,M,0,0
Male,24,Caucasian,0,0,1,2,F,0,1
Male,22,African-American,0,0,1,0,F,1,1
Male,60,Hispanic,0,0,0,0,F,0,5
Male,43,Hispanic,0,0,0,1,M,0,41
Male,28,Caucasian,0,0,0,1,F,0,9
Male,25,African-American,0,0,0,4,F,1,32
Male,51,Caucasian,0,0,0,0,M,0,0
Male,33,Caucasian,0,0,0,0,F,0,1
Female,58,Caucasian,0,0,0,0,M,0,0
Male,63,African-American,0,0,0,2,M,0,12
Female,28,Caucasian,0,0,0,0,M,0,1
Female,28,Caucasian,0,0,0,0,M,0,9
Male,29,Caucasian,0,0,0,2,M,1,25
Male,28,African-American,0,0,0,10,F,0,0
Male,55,African-American,0,0,0,9,M,1,4
Female,23,Caucasian,0,0,0,3,F,0,6
Female,22,African-American,0,0,0,0,M,0,8
Female,19,Caucasian,0,0,0,2,F,1,22
Male,23,African-American,0,0,0,4,F,0,2
Male,31,African-American,0,0,0,1,M,0,0
Male,29,African-American,0,0,0,0,M,0,1
Male,21,African-American,0,0,0,1,M,0,181
Male,61,African-American,0,0,0,15,F,1,1
Male,24,African-American,0,0,0,4,F,1,1
Male,26,Hispanic,0,0,0,0,F,0,1
Male,31,Hispanic,0,0,0,0,M,0,0
Male,20,African-American,0,1,1,4,F,1,2
Male,26,Caucasian,0,0,0,3,F,1,1
Female,22,Hispanic,0,0,0,0,M,0,1
Male,27,Caucasian,0,0,0,5,M,0,1
Male,25,Caucasian,0,0,0,1,F,0,1
Male,23,Caucasian,0,2,0,3,F,1,9
Male,38,African-American,0,0,0,0,F,0,2
Male,51,Caucasian,0,0,0,1,F,0,0
Male,27,African-American,0,2,1,18,F,1,0
Female,35,Caucasian,0,0,0,0,F,1,0
Male,22,Other,0,0,0,0,F,0,16
Male,38,African-American,0,0,0,11,F,0,2
Female,58,African-American,0,0,0,4,F,1,1
Male,44,African-American,0,0,0,6,F,0,50
Female,57,Caucasian,0,0,0,0,M,1,2
Male,36,Other,0,0,0,6,F,0,4
Male,21,African-American,0,0,1,0,F,0,1
Male,20,African-American,0,0,0,1,F,0,8
Female,22,African-American,0,0,0,0,F,0,1
Male,30,African-American,0,0,0,0,F,0,3
Male,24,Caucasian,0,0,0,1,F,1,37
Male,56,Caucasian,0,0,0,1,M,0,2
Male,32,African-American,0,0,0,1,F,0,1
Male,22,Caucasian,0,0,0,2,F,1,27
Male,31,Hispanic,0,0,0,1,F,0,44
Male,29,Caucasian,0,0,0,3,F,1,39
Male,30,African-American,0,0,0,8,F,1,2
Female,31,African-American,0,0,0,10,F,0,1
Male,53,Hispanic,0,0,0,0,F,0,64
Female,45,Caucasian,0,0,0,1,F,0,1
Male,23,African-American,0,0,0,4,F,0,90
Female,36,African-American,0,1,0,2,F,0,1
Male,39,Caucasian,0,0,0,2,F,1,5
Male,23,Hispanic,0,0,0,0,F,0,1
Male,31,African-American,0,0,0,0,F,1,2
Male,22,African-American,0,0,0,1,F,1,1
Female,27,African-American,0,0,0,9,F,1,65
Male,27,African-American,0,0,0,13,F,1,2
Male,38,Caucasian,0,0,0,1,F,1,1
Male,31,African-American,0,0,0,23,F,1,55
Male,47,African-American,0,0,0,20,F,0,2
Male,22,African-American,0,1,0,3,F,0,1
Male,35,African-American,0,0,1,1,M,1,80
Male,23,Hispanic,0,0,0,2,M,1,19
Male,65,African-American,0,0,0,2,M,1,5
Male,35,African-American,0,0,0,0,M,0,1
Female,33,African-American,0,0,0,0,F,0,1
Male,53,Caucasian,0,0,0,1,M,0,1
Male,52,Hispanic,0,0,0,0,F,0,2
Male,48,Caucasian,0,0,0,1,F,0,34
Male,62,Hispanic,0,0,0,0,M,0,11
Male,44,African-American,0,0,0,0,F,0,1
Male,21,African-American,0,0,0,0,F,0,1
Male,37,African-American,0,0,0,11,F,0,2
Male,30,Other,0,0,0,4,M,1,1
Male,33,Caucasian,0,0,0,5,F,0,22
Female,36,African-American,0,0,0,3,F,0,110
Male,54,Other,0,0,0,0,F,0,0
Male,28,Other,0,0,0,0,M,0,1
Female,31,African-American,0,0,0,0,M,0,0
Female,59,Caucasian,0,0,0,2,F,0,29
Male,27,African-American,0,0,0,0,M,0,1
Male,36,African-American,0,0,0,0,M,1,1
Male,46,African-American,0,0,0,17,F,1,6
Male,22,African-American,0,0,1,3,F,0,323
Male,27,Caucasian,0,0,0,0,F,0,0
Male,30,Caucasian,0,0,0,0,M,0,1
Female,28,Caucasian,0,0,0,0,M,0,1
Female,34,Caucasian,0,0,1,15,F,1,3
Male,29,Hispanic,0,0,0,7,F,1,1
Female,46,African-American,0,0,0,2,F,0,1
Male,23,African-American,0,0,1,2,M,1,80
Male,65,Caucasian,0,0,0,2,M,0,4
Male,27,African-American,0,0,0,3,F,0,1
Male,21,Asian,0,0,1,0,F,1,1
Male,48,Caucasian,0,0,0,3,F,1,1
Male,30,African-American,0,0,0,15,F,1,20
Male,36,African-American,0,0,0,3,F,0,50
Female,32,African-American,0,0,0,2,F,0,0
Male,31,African-American,0,0,0,5,F,0,7
Male,36,African-American,0,1,0,4,M,0,2
Male,20,African-American,0,0,0,0,F,0,90
Male,37,Caucasian,0,0,0,3,F,0,26
Male,44,African-American,0,0,0,14,F,1,2
Male,53,Caucasian,0,0,0,2,F,0,1
Male,32,African-American,0,0,0,2,M,0,1
Male,33,African-American,0,0,0,3,M,1,2
Female,27,African-American,0,0,0,1,F,0,2
Female,48,African-American,0,0,0,4,F,0,1
Male,21,African-American,1,0,0,2,F,0,294
Male,33,African-American,0,0,0,4,F,1,339
Male,47,Caucasian,0,0,0,2,F,1,2
Male,57,African-American,0,0,0,20,F,1,33
Male,28,African-American,0,0,0,2,M,0,6
Male,24,African-American,0,0,0,1,M,0,1
Male,44,African-American,0,0,0,1,F,0,1
Male,46,African-American,0,0,0,0,F,0,1
Male,37,African-American,0,0,0,6,F,0,1
Male,26,African-American,0,0,0,10,M,1,6
Male,51,Caucasian,0,0,0,0,M,0,1
Male,27,African-American,0,1,0,10,F,1,0
Male,40,Caucasian,0,0,0,1,F,0,2
Female,60,Caucasian,0,0,0,9,F,1,385
Male,53,Caucasian,0,0,0,1,F,0,6
Male,26,African-American,0,1,0,8,F,0,41
Female,37,Caucasian,0,0,0,1,F,0,8
Male,28,African-American,0,0,0,0,F,0,1
Male,23,Hispanic,0,0,0,0,M,0,0
Male,21,African-American,0,0,0,1,F,0,138
Male,41,African-American,0,0,0,2,F,0,212
Female,46,Caucasian,0,0,0,2,F,0,20
Male,23,African-American,0,0,0,0,F,1,1
Male,61,African-American,0,0,0,2,F,0,1
Male,30,Caucasian,0,0,0,3,F,0,11
Male,50,African-American,0,0,0,18,F,1,249
Female,49,African-American,0,0,0,0,F,0,1
Male,45,African-American,0,0,0,0,M,0,2
Male,40,Other,0,0,0,0,M,0,1
Male,22,African-American,0,0,0,1,F,0,1
Male,26,Caucasian,0,0,0,1,F,1,16
Male,62,Caucasian,0,0,0,0,F,0,3
Male,34,Caucasian,0,0,0,0,M,1,0
Female,37,Caucasian,0,0,0,0,F,0,1
Male,23,Other,0,0,0,1,F,0,2
Male,24,Hispanic,0,0,0,1,F,0,6
Male,21,Caucasian,0,0,0,0,M,0,1
Male,25,Caucasian,0,0,0,0,F,1,1
Male,30,African-American,0,0,0,3,F,0,78
Male,68,Caucasian,0,0,0,0,M,0,3
Male,41,Caucasian,0,0,0,2,M,0,0
Male,39,Other,0,0,0,1,M,0,2
Male,21,Caucasian,0,0,0,1,F,0,1
Male,31,African-American,0,0,0,1,F,0,3
Female,37,Hispanic,0,0,0,1,F,0,2
Male,29,African-American,0,0,0,7,F,0,2
Male,22,African-American,0,0,0,0,F,0,0
Male,22,Hispanic,0,0,0,1,F,0,1
Male,38,Caucasian,0,0,0,11,F,1,268
Male,42,Caucasian,0,0,0,1,F,0,1
Male,22,Caucasian,0,1,1,1,F,1,1
Female,30,African-American,0,0,0,0,F,0,1
Male,45,African-American,0,0,0,0,F,1,3
Female,36,African-American,0,0,0,4,F,1,1
Male,48,African-American,0,0,0,2,F,0,1
Female,53,Hispanic,0,0,0,0,F,0,0
Male,37,African-American,0,0,0,7,F,0,24
Male,49,Hispanic,0,0,0,0,F,0,1
Female,45,Caucasian,0,0,0,1,F,0,8
Male,23,African-American,0,0,1,6,F,1,8
Male,24,African-American,0,0,0,0,F,0,1
Male,29,African-American,0,0,0,0,F,0,1
Male,24,African-American,0,0,0,0,F,0,1
Male,50,African-American,0,0,0,11,F,0,2
Male,34,African-American,0,1,0,10,F,1,2
Male,41,Hispanic,0,0,0,1,F,0,1
Male,23,African-American,0,0,0,0,F,0,0
Female,22,Caucasian,0,0,0,0,M,0,2
Male,36,Other,0,0,0,0,F,0,7
Male,30,Caucasian,0,0,0,22,F,1,3
Male,21,African-American,0,0,0,0,F,1,1
Female,53,Caucasian,0,0,0,0,F,0,1
Male,39,African-American,0,0,0,3,F,0,1
Female,25,African-American,0,0,0,2,F,0,34
Male,24,Caucasian,0,0,0,1,F,0,1
Male,25,African-American,0,1,1,7,M,1,1
Female,25,African-American,0,0,0,1,M,0,0
Male,27,African-American,0,0,0,1,F,0,178
Male,71,African-American,0,0,0,8,F,0,25
Male,39,African-American,0,4,0,10,M,0,41
Female,37,African-American,0,0,0,0,F,0,37
Male,20,African-American,0,0,2,0,F,1,8
Female,29,African-American,0,0,0,3,F,0,1
Male,22,African-American,0,0,0,2,F,1,1
Male,26,African-American,0,0,0,4,F,1,83
Male,22,African-American,0,0,0,1,F,0,391
Female,24,African-American,0,0,0,0,F,0,1
Female,47,African-American,0,0,0,19,F,1,31
Male,21,Other,0,0,0,1,F,1,1
Female,23,Other,0,0,0,0,M,0,1
Female,20,Caucasian,0,0,0,1,F,1,17
Male,53,African-American,0,0,0,13,F,0,34
Female,23,African-American,0,0,0,0,F,0,1
Male,27,Native American,0,0,0,3,M,0,1
Male,55,Caucasian,0,0,0,18,F,1,37
Female,53,African-American,0,0,0,0,F,0,0
Female,23,African-American,0,0,0,0,F,1,1
Male,55,African-American,0,0,0,19,F,0,5
Male,26,African-American,0,0,1,5,F,1,22
Male,25,African-American,0,0,0,6,F,1,6
Male,39,Hispanic,0,0,0,2,F,0,42
Male,23,Other,0,0,0,2,M,0,1
Male,27,African-American,0,0,0,4,F,1,0
Male,26,African-American,0,0,0,2,M,0,0
Female,32,Caucasian,0,0,0,0,M,0,1
Male,29,African-American,0,0,0,1,M,0,3
Male,27,Other,0,0,0,1,F,1,1
Male,28,Hispanic,0,0,0,0,F,0,1
Male,31,African-American,0,0,0,0,M,0,1
Male,41,African-American,0,0,0,8,F,1,1
Male,25,Caucasian,0,0,0,1,F,0,2
Male,30,Caucasian,0,0,0,0,F,0,1
Male,25,Caucasian,0,0,0,0,M,0,0
Male,47,Caucasian,0,0,0,0,M,0,0
Male,26,Caucasian,0,0,0,0,F,0,1
Male,37,African-American,0,0,0,4,F,0,1
Female,35,African-American,0,0,0,4,F,0,2
Female,66,Caucasian,0,0,0,7,F,0,17
Male,48,Caucasian,0,0,0,0,M,0,1
Male,26,Caucasian,0,0,1,3,F,0,5
Male,24,Caucasian,0,0,0,1,M,1,1
Male,21,Caucasian,0,2,1,2,F,1,6
Male,23,African-American,0,0,0,0,F,0,548
Male,22,Caucasian,0,0,0,0,F,1,3
Male,57,African-American,0,0,0,11,F,0,140
Male,48,Caucasian,0,0,0,0,F,0,11
Male,36,Other,0,0,0,0,F,0,5
Female,37,African-American,0,0,0,3,F,0,28
Male,31,Caucasian,0,0,0,0,M,0,5
Male,22,African-American,0,1,0,1,F,1,4
Male,31,Caucasian,0,0,0,2,M,0,0
Male,24,African-American,0,0,0,0,F,1,1
Male,32,African-American,0,0,0,7,F,0,1
Male,32,African-American,0,0,1,22,F,1,0
Female,23,Other,0,0,0,0,M,0,1
Male,63,African-American,0,0,0,0,M,0,1
Male,30,Other,0,0,0,0,F,0,1
Male,26,Caucasian,0,0,0,2,F,1,27
Male,20,Caucasian,0,0,2,0,F,0,1
Male,33,Other,0,0,0,2,F,0,1
Male,24,Caucasian,0,0,0,1,M,0,1
Female,24,African-American,0,0,0,1,M,1,0
Female,36,African-American,0,0,0,1,M,0,1
Male,26,African-American,0,0,0,3,F,0,355
Male,83,Hispanic,0,0,0,0,M,0,1
Male,28,Caucasian,0,0,0,2,F,0,0
Male,36,African-American,0,0,0,3,F,1,1
Female,30,African-American,0,0,0,0,M,0,1
Female,33,African-American,0,0,0,0,M,0,2
Male,39,African-American,0,0,0,0,F,0,0
Male,29,Other,0,0,0,3,M,0,0
Male,30,African-American,0,0,0,17,F,1,4
Female,19,Caucasian,1,1,0,1,M,1,1
Male,24,African-American,0,0,0,1,F,1,1
Male,34,Caucasian,0,0,0,5,F,0,52
Male,36,Hispanic,0,0,0,11,F,0,79
Male,35,African-American,0,0,0,7,F,0,1
Male,24,African-American,0,0,1,0,F,0,1
Male,26,Caucasian,0,0,0,0,M,0,9
Female,22,African-American,0,0,0,0,M,0,1
Male,26,Caucasian,0,0,0,8,F,0,2
Male,28,African-American,0,0,0,14,F,1,1
Male,32,Caucasian,0,0,0,2,F,0,1
Male,32,African-American,0,0,0,0,M,0,1
Female,32,Caucasian,0,0,0,1,M,1,1
Male,33,African-American,0,0,0,5,M,1,6
Male,29,African-American,0,1,0,16,F,0,17
Male,34,Caucasian,0,0,0,1,M,1,1
Female,37,Other,0,0,0,0,M,1,1
Male,43,Caucasian,0,0,0,0,M,0,0
Male,47,Caucasian,0,0,0,2,F,0,0
Female,21,Caucasian,0,0,0,1,F,0,27
Male,25,African-American,0,0,0,3,M,1,2
Female,23,African-American,0,0,0,1,F,0,2
Male,39,Caucasian,0,0,0,2,M,1,1
Male,22,Caucasian,0,0,0,0,M,0,0
Male,35,African-American,0,0,0,13,F,1,5
Male,20,African-American,0,0,0,0,F,0,1
Male,33,Other,0,0,0,0,F,0,1
Male,21,Other,0,0,0,0,F,1,1
Male,43,African-American,1,0,0,20,F,0,1
Male,25,African-American,0,1,1,3,F,1,1
Male,48,African-American,1,0,0,25,F,1,6
Male,22,African-American,0,0,1,1,M,1,1
Male,52,African-American,1,0,0,9,M,1,39
Male,26,Caucasian,0,0,0,5,F,1,35
Male,67,African-American,0,0,0,4,M,1,28
Male,34,African-American,0,0,0,4,M,0,1
Male,56,Caucasian,0,0,0,4,M,1,0
Male,22,African-American,0,0,0,0,F,0,2
Male,63,African-American,0,0,0,25,F,0,2153
Female,34,Caucasian,0,0,0,0,F,0,1
Female,32,Native American,0,0,0,3,M,0,23
Male,23,African-American,0,0,1,0,F,0,229
Male,28,African-American,0,0,0,1,F,1,5
Male,29,African-American,0,0,0,2,M,0,1
Male,27,Caucasian,0,0,0,1,F,0,41
Male,37,African-American,0,0,0,6,F,1,20
Male,51,Caucasian,0,0,0,0,M,0,1
Male,43,Other,0,0,0,3,F,0,1
Male,51,Caucasian,0,0,0,0,F,0,1
Male,20,African-American,0,0,1,1,M,1,1
Male,41,African-American,0,0,0,1,M,0,1
Male,57,Other,0,0,0,0,M,0,14
Male,26,Caucasian,0,0,0,4,M,1,293
Female,39,Caucasian,0,0,0,1,M,1,10
